month,day,year,Tair_max,RH_avg,Tsurf_avg,Dsnow_avg,WS_avg,WD_avg,WD_sd1_avg,Rnet_wc_avg,Rnet_nwc_avg,Rnet_raw_avg,Rsolar_avg,PARdown_incoming_avg,PARup_outgoing_avg,Rsolar_umol_avg,BP_avg,G_1_avg,G_3_avg,SoilT3_5_avg,SoilT3_15_avg,SoilT3_30_avg,SoilT4_5_avg,SoilT4_15_avg,SoilT4_30_avg,SWC_1_avg,SWC_2_avg,SWC_3_avg,SWC_4_avg,P2_SWC_5_avg,P2_SWC_15_avg,P2_SWC_30_avg,P3_SWC_5_avg,P3_SWC_15_avg,P3_SWC_30_avg,total_PPT
1,4,2016,-11.9,87.41666666666667,-14.853333333333333,0.11008333333333332,0.38181249999999994,73.60972916666667,19.27510416666667,-0.5481458333333333,-0.56725,-0.0434375,0.011125000000000001,0.104,0.00047916666666666664,96.52916666666665,1004.3541666666666,-1.5279999999999998,-1.6342708333333331,-12.132916666666667,-11.917916666666665,-11.750208333333333,-11.955416666666666,-11.393125,-10.97625,0.058,0.066,0.05000000000000001,0.058,0.039,0.061,0.055,0.041,0.056,0.06327083333333333,0.0
1,4,2017,-4.594,85.78750000000001,-8.480708333333334,0.838,0.6974791666666667,184.40416666666667,25.05152083333333,-21.587354166666668,-21.434291666666667,-1.9913333333333334,0.04722916666666666,0.21539583333333334,0.0007708333333333333,93.65833333333335,1025.0208333333333,-1.5230625,-0.9680208333333332,-7.381687500000001,-7.173583333333333,-6.934083333333334,-6.1109583333333335,-5.608375,-5.358770833333334,0.068,0.064,0.064,0.055,0.053,0.068,0.06,0.044000000000000004,0.06,0.067,0.0
1,5,2015,-10.17,88.18958333333335,-13.648125,0.13995833333333332,0.20000000000000004,260.21875,26.314166666666665,-0.7419166666666667,-0.7546666666666666,-0.062875,0.10020833333333333,0.27579166666666666,0.0016666666666666668,-3.4152083333333336,1033.4583333333333,-1.184125,-0.8185625,-12.334166666666667,-12.095833333333333,-11.685,-11.598958333333334,-11.202291666666667,-10.610416666666667,0.05758333333333334,0.065,0.05000000000000001,0.059,0.03716666666666666,0.06422916666666667,0.057,0.04145833333333334,0.057,0.06445833333333334,0.0
1,5,2016,-2.447,89.42083333333333,-10.301958333333333,0.12322916666666667,3.471458333333333,102.18291666666666,14.879687500000001,-0.159,-0.17229166666666665,-0.010229166666666666,0.12864583333333332,0.14845833333333333,0.0007291666666666667,99.04375,996.1458333333334,-0.16695833333333332,0.16060416666666666,-11.671875,-11.588333333333333,-11.417083333333332,-11.08625,-10.938541666666666,-10.6825,0.058,0.066,0.05000000000000001,0.058,0.0395625,0.061,0.055,0.04125,0.056,0.06391666666666666,0.0
1,5,2017,-9.54,81.17291666666667,-21.896041666666665,0.838,2.5892291666666667,225.38541666666666,44.416875000000005,-13.031791666666665,-12.929416666666667,-1.205,0.0355,0.22324999999999998,0.0007291666666666667,112.88541666666667,1037.3541666666667,-4.446666666666666,-4.485145833333333,-8.216041666666667,-7.667625,-7.273625,-8.271270833333334,-6.50125,-5.8897916666666665,0.068,0.064,0.064,0.055,0.05297916666666667,0.06781250000000001,0.06,0.0436875,0.05979166666666667,0.067,0.1
1,6,2015,-20.7,78.66250000000001,-25.230208333333334,0.1313541666666667,0.20000000000000004,221.66652083333335,18.1520625,-3.375208333333333,-3.3487291666666668,-0.31206249999999996,0.03933333333333333,0.29258333333333336,0.0013125,9.235458333333334,1046.3541666666667,-4.889833333333333,-3.7654375000000004,-12.82875,-12.180833333333332,-11.786458333333334,-12.294166666666667,-11.315,-10.532291666666667,0.057562499999999996,0.065,0.05002083333333334,0.059,0.037,0.06433333333333334,0.057,0.0410625,0.057,0.06495833333333334,0.0
1,6,2016,-2.609,85.44791666666667,-7.988625,0.1243125,5.392479166666667,185.19791666666666,9.539625,-6.8140833333333335,-6.761083333333333,-0.6299791666666666,0.2858541666666667,0.22608333333333333,0.0014791666666666668,104.60208333333333,1005.9166666666666,1.5024583333333332,1.4343541666666668,-10.43875,-10.605208333333334,-10.686458333333334,-9.597708333333333,-9.846041666666666,-9.897916666666667,0.058375,0.066,0.05000000000000001,0.0584375,0.04,0.06164583333333334,0.05581250000000001,0.042,0.05639583333333333,0.064,0.0
1,6,2017,-5.125,85.02291666666666,-16.5389375,0.838,1.3782083333333333,170.39374999999998,19.574,-0.19739583333333333,-0.25166666666666665,-0.0010416666666666688,0.028729166666666667,0.156625,0.0005208333333333333,85.16458333333334,1038.0833333333333,-4.308354166666667,-3.2547916666666663,-8.948541666666666,-8.442083333333333,-7.871875,-9.047041666666667,-7.466875000000001,-6.613875,0.06714583333333334,0.0635,0.06395833333333334,0.05477083333333333,0.052,0.067,0.06,0.043020833333333335,0.059,0.067,0.0
1,7,2015,-26.8,75.625,-27.936875,0.13352083333333334,0.20000000000000004,71.713125,21.453333333333333,-3.2465833333333336,-3.2211041666666667,-0.30020833333333335,0.04177083333333333,0.19989583333333336,0.001,46.76860416666667,1042.0,-6.234875,-4.404979166666666,-13.715625000000001,-12.950416666666667,-12.382291666666667,-13.392708333333333,-12.182916666666666,-11.127291666666666,0.057,0.065,0.0496875,0.058062499999999996,0.03672916666666667,0.064,0.057,0.041,0.05695833333333333,0.064,0.0
1,7,2016,-14.91,82.84583333333333,-22.450625,0.10460416666666666,0.8784166666666667,180.54770833333336,21.73120833333333,-1.80675,-1.8092708333333334,-0.16191666666666668,0.0555,0.2523125,0.001125,100.40625,1017.5,-3.1974375,-4.1200625,-11.943125,-11.496250000000002,-11.361666666666666,-11.783958333333333,-10.886875000000002,-10.39625,0.058,0.066,0.05000000000000001,0.058666666666666666,0.03985416666666667,0.06160416666666666,0.056,0.04172916666666667,0.05625,0.064,0.0
1,7,2017,-4.508,94.18958333333335,-4.427333333333333,0.838,5.390833333333333,236.58333333333334,10.856,-1.8484791666666667,-1.8340208333333334,-0.1709166666666667,0.035541666666666666,0.20225,0.0007083333333333334,89.18541666666665,1024.9166666666667,1.1715625,1.42975,-6.792770833333333,-6.8790000000000004,-6.799708333333334,-5.628875,-5.802145833333333,-5.623458333333333,0.067,0.063,0.06302083333333333,0.054,0.052333333333333336,0.067,0.06,0.044000000000000004,0.0595625,0.067,0.0
1,8,2015,-23.05,76.925,-26.425833333333333,0.13366666666666668,0.20000000000000004,45.995625,22.22645833333333,-2.11575,-2.099125,-0.19560416666666666,0.022479166666666665,0.16856249999999998,0.000875,57.89041666666666,1022.7916666666666,-6.5254375,-4.201229166666667,-14.113958333333334,-13.38875,-12.73625,-13.685,-12.5725,-11.514583333333334,0.057,0.06439583333333333,0.04900000000000001,0.057791666666666665,0.036,0.063375,0.057,0.04020833333333334,0.056,0.064,0.0
1,8,2016,-20.12,80.98541666666667,-22.795625,0.10604166666666666,0.26647916666666666,55.258562500000004,12.781854166666667,-2.0544375,-2.0383541666666667,-0.18995833333333334,0.03352083333333333,0.1993125,0.0009166666666666666,98.83749999999999,1022.3333333333334,-3.6599583333333334,-3.7944166666666668,-12.743958333333333,-12.233333333333334,-11.876041666666666,-12.71625,-11.661875,-10.92375,0.058,0.066,0.05000000000000001,0.058,0.039,0.061,0.0554375,0.041,0.056,0.064,0.0
1,8,2017,-4.428,91.96249999999999,-7.583270833333334,0.838,0.20000000000000004,255.31875000000002,0.0634375,-5.432166666666666,-5.3923125,-0.501625,0.15179166666666669,0.35008333333333336,0.0014166666666666668,81.72208333333333,1025.4583333333333,0.22608333333333333,0.08808333333333333,-6.581833333333333,-6.5733125,-6.544604166666667,-5.5867708333333335,-5.449208333333334,-5.357937499999999,0.067,0.063,0.063,0.054,0.053,0.0671875,0.06,0.04474999999999999,0.06,0.067,0.0
1,9,2015,-11.68,83.97916666666667,-18.415208333333332,0.13316666666666668,0.20000000000000004,200.07270833333334,30.019166666666667,-0.12485416666666667,-0.14147916666666668,-0.006208333333333333,0.0660625,0.26510416666666664,0.001958333333333333,63.0089375,1011.0,-2.7716250000000002,-1.8123958333333334,-13.585208333333334,-13.195,-12.673958333333333,-12.981041666666668,-12.3575,-11.612083333333333,0.057,0.064,0.04900000000000001,0.057,0.0361875,0.06316666666666666,0.05683333333333334,0.041,0.056,0.064,0.0
1,9,2016,-15.7,83.35000000000001,-19.468958333333333,0.10897916666666667,0.543875,44.0685,14.458770833333332,-0.6882916666666666,-0.6828333333333333,-0.06360416666666667,0.03272916666666666,0.20104166666666667,0.0008958333333333334,96.92083333333333,1025.0833333333333,-2.732125,-2.5460833333333333,-12.655208333333334,-12.271666666666667,-11.875833333333333,-12.398958333333333,-11.61,-10.999583333333334,0.0576875,0.066,0.05000000000000001,0.058,0.039,0.061,0.055,0.041,0.056,0.063125,0.0
1,9,2017,-9.93,89.17916666666667,-12.184791666666667,0.7548750000000001,0.20033333333333334,255.21666666666667,0.06708333333333334,-3.980583333333333,-3.9554791666666667,-0.36612500000000003,0.10733333333333334,0.33129166666666665,0.0014375000000000002,78.036875,1020.8958333333334,-1.650875,-1.7522916666666666,-7.2984374999999995,-7.0758125000000005,-6.883375,-6.649875000000001,-5.9820625000000005,-5.6913124999999996,0.067,0.063,0.063,0.054,0.053,0.06760416666666667,0.06,0.044000000000000004,0.06,0.067,0.0
1,10,2015,-11.71,83.3625,-19.204583333333336,0.13352083333333334,1.1481458333333332,180.88679166666668,16.224687499999998,-1.7051041666666666,-1.6941041666666665,-0.15685416666666666,0.07504166666666666,0.386125,0.0021666666666666666,-2.4208958333333332,1023.0833333333334,-2.2103958333333336,-1.4535416666666665,-12.390208333333334,-12.084583333333335,-11.847916666666668,-11.701041666666667,-11.254583333333334,-10.817083333333334,0.057,0.0649375,0.04900000000000001,0.057708333333333334,0.037,0.064,0.057,0.041,0.057,0.064,0.0
1,10,2016,-14.42,82.54166666666667,-20.410625,0.09870833333333334,0.6170208333333334,46.87645833333334,21.640833333333333,-0.20247916666666665,-0.20083333333333334,-0.018645833333333334,0.049020833333333326,0.2557291666666667,0.0014374999999999998,96.70416666666667,1025.4791666666667,-2.7763958333333334,-2.5653125,-12.520833333333334,-12.112916666666665,-11.768125,-12.246041666666665,-11.410833333333334,-10.884375,0.057791666666666665,0.066,0.05000000000000001,0.058,0.039,0.061,0.055,0.041,0.056,0.06345833333333334,0.0
1,10,2017,-4.823,89.34583333333335,-11.020145833333332,0.7352916666666666,0.35120833333333334,255.26250000000002,1.5378958333333335,-1.9116875,-1.897354166666667,-0.1765,0.1450625,0.41181249999999997,0.0015624999999999999,85.28750000000001,1014.3958333333334,-2.0753749999999997,-1.5539166666666666,-7.525104166666666,-7.2530833333333335,-6.966895833333333,-6.953104166666667,-6.1879791666666675,-5.784458333333333,0.067,0.063,0.063,0.054,0.053,0.067,0.06,0.044000000000000004,0.06,0.067,0.0
1,11,2015,-28.39,73.86666666666666,-29.85625,0.13802083333333334,2.056645833333333,41.828541666666666,18.681875,-2.9682291666666667,-2.9450416666666666,-0.2744375,0.05266666666666667,0.34927083333333336,0.0013750000000000001,20.0466875,1024.9375,-7.149354166666666,-5.041916666666666,-14.123541666666666,-13.288541666666667,-12.703125,-13.856041666666668,-12.548958333333333,-11.498125,0.05683333333333334,0.06447916666666667,0.04879166666666667,0.05720833333333333,0.0360625,0.06331250000000001,0.0566875,0.040375,0.05620833333333333,0.064,0.0
1,11,2016,-22.6,79.30624999999999,-24.121041666666667,0.08989583333333333,1.0253541666666666,31.458291666666668,12.354333333333335,-0.9268125,-0.9195208333333333,-0.08568750000000001,0.026479166666666665,0.22983333333333333,0.0012708333333333332,94.39375,1019.0625,-3.8555208333333333,-3.703791666666667,-13.048958333333333,-12.527291666666665,-12.029166666666667,-13.016458333333333,-11.8975,-11.167291666666666,0.057,0.06535416666666667,0.04902083333333334,0.058,0.039,0.061,0.055,0.041,0.056,0.063,0.0
1,11,2017,-5.084,86.325,-15.672291666666666,0.5799166666666666,0.21347916666666666,272.2083333333333,24.391958333333335,-1.7072708333333333,-1.694041666666667,-0.15787500000000002,0.05291666666666667,0.36333333333333334,0.0013750000000000001,82.51666666666667,1016.6041666666666,-1.46275,-1.8261041666666669,-6.9083958333333335,-6.764625,-6.6159583333333325,-7.0405625,-5.980354166666667,-5.591354166666666,0.067,0.063,0.063,0.054,0.053,0.067,0.06,0.044000000000000004,0.06,0.067,0.0
1,12,2015,-29.86,72.02916666666667,-31.694374999999997,0.1385625,1.0218333333333334,42.16625,17.119375,-3.062375,-3.0383333333333336,-0.28320833333333334,0.09454166666666668,0.4819791666666666,0.0020208333333333332,21.418125,1024.1041666666667,-7.064770833333333,-5.318625,-15.123333333333333,-14.225625,-13.560625,-15.010208333333333,-13.530208333333334,-12.295208333333333,0.056,0.064,0.04800000000000001,0.056729166666666664,0.0355,0.06285416666666667,0.056,0.04,0.056,0.064,0.0
1,12,2016,-20.41,80.16250000000001,-22.725416666666664,0.11239583333333332,0.8068958333333334,49.826541666666664,15.579,-0.47350000000000003,-0.47025,-0.043625,0.025249999999999998,0.20766666666666667,0.0010833333333333333,92.93541666666665,1010.1875,-3.437625,-3.1143125,-13.282291666666666,-12.839166666666666,-12.346874999999999,-13.143958333333332,-12.184166666666668,-11.488333333333335,0.057,0.065,0.04900000000000001,0.058,0.039,0.061,0.055,0.041,0.056,0.063,0.0
1,12,2017,-21.68,79.28333333333333,-24.441875,0.3453333333333333,0.20000000000000004,244.56041666666667,34.52520833333333,-0.9834583333333334,-0.9757083333333334,-0.09091666666666666,0.06029166666666667,0.4105625,0.0015624999999999999,80.37291666666667,1014.5416666666666,-5.180395833333333,-4.883791666666666,-8.194583333333332,-7.695833333333333,-7.263395833333334,-8.805208333333333,-7.147416666666667,-6.4388125,0.06616666666666667,0.06270833333333332,0.06279166666666668,0.0535,0.0521875,0.067,0.06,0.043270833333333335,0.05935416666666666,0.067,0.0
1,13,2015,-30.57,71.68124999999999,-31.92458333333333,0.13741666666666666,0.761,38.84291666666667,18.247291666666666,-2.8803958333333335,-2.8578125,-0.26633333333333337,0.1044375,0.5792291666666667,0.002458333333333333,21.731875000000002,1022.0,-7.02025,-5.2593749999999995,-15.789375,-14.890416666666667,-14.159583333333332,-15.676250000000001,-14.197083333333333,-12.92125,0.05589583333333333,0.06379166666666668,0.04716666666666667,0.056,0.035,0.062,0.056,0.03960416666666667,0.055375,0.06329166666666668,0.0
1,13,2016,-19.34,82.825,-19.815625,0.19866666666666666,2.009875,53.48708333333334,24.900000000000002,-0.048020833333333325,-0.04779166666666667,-0.004395833333333333,0.0290625,0.22777083333333334,0.0011875,95.38333333333333,1009.0,-3.34625,-2.5559375,-13.232708333333333,-12.82875,-12.404375,-13.257916666666667,-12.216458333333334,-11.550833333333335,0.057,0.065,0.04900000000000001,0.058,0.039,0.061,0.055,0.041,0.056,0.063,0.0
1,13,2017,-23.91,74.30208333333333,-29.79875,0.36404166666666665,0.20000000000000004,215.63204166666665,13.843874999999999,-1.4128541666666665,-1.4029791666666667,-0.13027083333333334,0.09604166666666668,0.6087291666666667,0.0020208333333333332,81.43124999999999,1014.4791666666666,-4.8817916666666665,-5.380416666666666,-9.168333333333333,-8.620833333333334,-8.112291666666666,-10.014375,-8.112916666666667,-7.2886041666666666,0.06525,0.062,0.062,0.053,0.05122916666666666,0.06629166666666668,0.06,0.043000000000000003,0.059,0.067,0.0
1,14,2015,-25.94,73.40416666666667,-29.812916666666666,0.14060416666666667,1.9190833333333333,26.358541666666667,16.110625,-1.6794791666666666,-1.6663750000000002,-0.15527083333333333,0.1864375,0.6270833333333333,0.0027500000000000003,11.2893125,1015.8333333333334,-7.64525,-4.7270625,-16.21625,-15.372708333333334,-14.528333333333334,-15.897291666666668,-14.63125,-13.419166666666667,0.055,0.063,0.04700000000000001,0.05547916666666667,0.035,0.062,0.05531250000000001,0.039,0.055,0.063,0.0
1,14,2016,-19.39,82.01666666666667,-20.672083333333333,0.1835416666666667,1.4549791666666667,35.373958333333334,16.771041666666665,-0.39827083333333335,-0.395125,-0.03679166666666667,0.07845833333333334,0.33960416666666665,0.0016666666666666668,94.28291666666667,1018.2291666666666,-2.908916666666667,-2.673541666666667,-13.162083333333333,-12.761875000000002,-12.364375,-13.0675,-12.138541666666667,-11.508125,-416.570375,-416.5627083333333,-416.57804166666665,-416.56964583333337,-416.58762500000006,-416.56654166666664,-416.5722916666667,-416.5857083333333,-416.5713333333333,-416.564625,0.0
1,14,2017,-27.22,73.03333333333333,-30.772499999999997,0.8068958333333334,0.20000000000000004,10.188854166666667,8.5175625,-1.7117916666666666,-1.6984375,-0.15833333333333335,0.06958333333333333,0.7572916666666667,0.0027291666666666666,79.78333333333333,1008.875,-5.353583333333333,-5.9645,-9.671666666666667,-9.026041666666666,-8.393333333333333,-10.319374999999999,-8.434375000000001,-7.535833333333334,0.06406250000000001,0.0613125,0.06139583333333334,0.05247916666666667,0.050395833333333334,0.0659375,0.05935416666666666,0.042395833333333334,0.058895833333333335,0.06602083333333333,0.0
1,15,2015,-24.75,77.82291666666667,-25.440625,0.1500625,2.6310208333333334,13.601458333333333,9.056125,-1.3297708333333333,-1.3193333333333335,-0.12295833333333334,0.074,0.5860208333333333,0.0027500000000000003,-16.835416666666667,1001.5833333333334,-6.22,-3.3934583333333332,-15.823333333333332,-15.151458333333332,-14.432708333333332,-15.290416666666667,-14.322708333333333,-13.356458333333334,0.05502083333333333,0.063,0.04700000000000001,0.055,0.035,0.062,0.055,0.039,0.055,0.063,0.0
1,15,2016,-18.23,82.92708333333333,-19.822916666666668,0.17229166666666665,0.7512500000000001,124.23885416666667,9.818104166666666,-0.5933541666666666,-0.5886666666666667,-0.05470833333333333,0.042374999999999996,0.3048125,0.0017499999999999998,97.14583333333333,1024.8541666666667,-2.7110833333333333,-2.6195416666666667,-13.31,-12.938125,-12.567291666666668,-13.113333333333335,-12.304166666666667,-11.695833333333333,0.057,0.065,0.04900000000000001,0.057,0.039,0.061,0.055,0.041,0.056,0.063,0.0
1,15,2017,-25.71,72.26104166666667,-31.515833333333333,0.6396458333333334,0.20000000000000004,242.00054166666666,22.385333333333335,-1.4480416666666667,-1.4379791666666666,-0.13347916666666668,0.09033333333333333,0.7473333333333333,0.0025208333333333333,79.58125,1003.125,-5.2745,-5.6536875,-10.445208333333333,-9.793541666666668,-9.133333333333333,-11.024583333333332,-9.169791666666667,-8.251041666666667,0.063,0.0604375,0.06054166666666666,0.052,0.04979166666666667,0.065,0.059,0.042,0.058,0.066,0.0
1,16,2015,-22.58,79.44166666666666,-23.626875,0.14922916666666666,3.443520833333333,23.19125,14.476895833333332,-0.48956249999999996,-0.4856666666666667,-0.04520833333333333,0.05452083333333333,0.4995416666666667,0.0025,-15.524583333333332,996.3958333333334,-5.2128125,-2.8175000000000003,-15.463125,-14.922916666666666,-14.262916666666667,-14.780000000000001,-14.039791666666666,-13.237499999999999,0.055,0.063,0.04700000000000001,0.055,0.035,0.062,0.055,0.0395,0.055,0.063,0.0
1,16,2016,-16.2,83.93958333333333,-18.42770833333333,0.1853125,0.544875,18.257083333333334,10.144916666666667,-0.35022916666666665,-0.34745833333333337,-0.03239583333333333,0.08445833333333334,0.48608333333333337,0.0021041666666666665,97.34166666666665,1025.125,-1.9633333333333332,-1.9450833333333335,-12.781458333333333,-12.507291666666667,-12.179583333333333,-12.48375,-11.833125,-11.376041666666666,0.057,0.065,0.04900000000000001,0.057,0.039,0.061,0.055,0.041,0.056,0.063,0.0
1,16,2017,-31.54,69.64854166666667,-34.17041666666667,0.838,0.20000000000000004,133.00141666666667,10.581229166666667,-2.322,-2.306604166666667,-0.21377083333333335,0.11672916666666666,0.7964375,0.0028750000000000004,76.688125,1000.4166666666666,-5.3659375,-5.773125,-10.562291666666667,-9.909166666666666,-9.253124999999999,-10.960416666666667,-9.187916666666666,-8.307083333333333,0.06222916666666667,0.06,0.06,0.05104166666666666,0.04900000000000001,0.06472916666666667,0.058958333333333335,0.042,0.058,0.066,0.0
1,17,2015,-22.0,80.51458333333333,-22.454166666666666,0.24689583333333331,7.330916666666667,32.713125,22.061666666666667,0.20360416666666667,0.188125,0.023125000000000003,0.08858333333333333,0.6449791666666668,0.0033958333333333336,-4.5268749999999995,997.4166666666666,-4.190958333333334,-2.299145833333333,-14.955625,-14.512708333333334,-13.963958333333332,-14.084166666666667,-13.559375000000001,-12.930625,0.05577083333333333,0.063,0.04700000000000001,0.055,0.035,0.062,0.055,0.04,0.055,0.063,0.0
1,17,2016,-19.81,78.81875000000001,-24.026458333333334,0.18389583333333334,0.20000000000000004,21.300416666666667,14.0025,-0.6738958333333334,-0.6690208333333333,-0.06218750000000001,0.0835,0.5074791666666667,0.0022708333333333335,95.38958333333333,1027.0,-3.5660624999999997,-3.63775,-13.220416666666667,-12.754375000000001,-12.350416666666668,-13.326875000000001,-12.203333333333333,-11.53125,0.057,0.065,0.04900000000000001,0.057,0.039,0.06097916666666667,0.055,0.041,0.05597916666666667,0.063,0.0
1,17,2017,-29.53,70.80291666666666,-32.492916666666666,0.8275625,0.20000000000000004,300.78125,12.769187500000001,-1.5922291666666668,-1.5800208333333332,-0.1471875,0.055562499999999994,0.5611041666666666,0.002916666666666667,53.56708333333333,1002.8333333333334,-5.0757916666666665,-5.251875,-11.101666666666667,-10.447708333333333,-9.755208333333334,-11.574166666666665,-9.696458333333334,-8.746041666666667,0.06195833333333334,0.0594375,0.0595625,0.051,0.04850000000000001,0.064,0.058020833333333334,0.04133333333333333,0.058,0.06585416666666667,0.0
1,18,2015,-21.04,81.26666666666667,-21.588125,0.14747916666666666,5.817145833333334,59.37416666666667,23.260416666666668,0.918625,0.8602916666666666,0.10075,0.093125,0.8167083333333333,0.004020833333333334,-3.3833333333333333,1002.9375,-3.6203333333333334,-1.9903333333333333,-14.697291666666667,-14.289583333333333,-13.80625,-13.772708333333334,-13.304583333333333,-12.732708333333333,0.056,0.063,0.04700000000000001,0.055,0.035,0.062,0.055,0.04,0.05502083333333333,0.063,0.0
